Match_Id,Player_Id,Player_team,Opposit_Team,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
1082623,395,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,396,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,415,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,422,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,489,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082624,8,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,20,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,85,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,87,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,110,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,237,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,255,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,258,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,270,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,306,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,322,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,346,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,369,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,382,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,386,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,417,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,452,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,461,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,465,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,483,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,488,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,497,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082625,2,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,17,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,21,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,29,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,35,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,50,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,57,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,88,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,194,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,221,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,254,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,310,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,375,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,400,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,403,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,407,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,410,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,413,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,431,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,471,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,472,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,477,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082626,62,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,100,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,136,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,293,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,296,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,305,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,339,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,345,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,347,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,350,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,351,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,364,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,367,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,372,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,374,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,393,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,415,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,420,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,421,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,427,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,482,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,493,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082627,27,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,31,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,40,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,42,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,46,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,96,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,163,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,183,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,187,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,228,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,232,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,299,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,315,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,368,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,371,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,396,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,462,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,478,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,479,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,486,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,489,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,491,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082628,8,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082628,17,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,32,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082628,57,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,110,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082628,166,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,194,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,221,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,236,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082628,237,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082628,270,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082628,322,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082628,375,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,382,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082628,400,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,403,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,407,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,413,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,417,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082628,431,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,V Kohli,PA Patel,KM Jadhav
1082628,461,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082628,470,Royal Challengers Bangalore,Mumbai Indians,V Kohli,RG Sharma,KM Jadhav,PA Patel
1082629,2,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,20,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082629,21,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,35,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,85,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082629,87,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082629,88,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,116,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,147,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,254,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,258,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082629,306,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082629,310,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,346,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082629,386,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082629,406,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082629,410,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,472,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,476,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082629,477,Gujarat Lions,Rising Pune Supergiants,SK Raina,SPD Smith,KD Karthik,MS Dhoni
1082629,488,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082629,497,Rising Pune Supergiants,Gujarat Lions,SPD Smith,SK Raina,MS Dhoni,KD Karthik
1082630,27,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082630,42,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082630,136,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,163,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082630,183,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082630,187,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082630,191,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,299,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082630,339,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,347,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,350,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,351,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,368,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082630,372,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,393,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,394,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082630,396,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082630,420,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,425,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,482,Delhi Daredevils,Sunrisers Hyderabad,KK Nair,DA Warner,RR Pant,NV Ojha
1082630,486,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082630,489,sunrisers Hyderabad,Delhi Daredevils,DA Warner,KK Nair,NV Ojha,RR Pant
1082631,20,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082631,31,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,40,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,85,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082631,87,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082631,96,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,232,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,258,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082631,306,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082631,308,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,315,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,346,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082631,371,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,386,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082631,406,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082631,462,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,476,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082631,478,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,479,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,488,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082631,491,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,SP Jackson,MS Dhoni
1082631,497,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,SP Jackson
1082632,2,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,21,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,35,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,88,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,116,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,136,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082632,147,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,254,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,293,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082632,307,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082632,310,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,339,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082632,347,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082632,351,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082632,372,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082632,393,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082632,405,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082632,410,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,420,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082632,472,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,477,Gujarat Lions,Delhi Daredevils,SK Raina,KK Nair,KD Karthik,RR Pant
1082632,482,Delhi Daredevils,Gujarat Lions,KK Nair,SK Raina,RR Pant,KD Karthik
1082633,8,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,32,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,62,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082633,100,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082633,110,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,162,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,236,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,237,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,270,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,296,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082633,305,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082633,322,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,345,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082633,364,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082633,367,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082633,374,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082633,382,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,415,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082633,427,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082633,452,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,470,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,GJ Maxwell,KM Jadhav,WP Saha
1082633,493,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,V Kohli,WP Saha,KM Jadhav
1082634,20,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082634,27,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,42,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,73,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,85,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082634,87,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082634,163,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,183,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,187,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,228,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,258,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082634,299,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,306,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082634,346,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082634,368,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,386,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082634,396,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,406,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082634,476,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082634,488,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082634,489,Sunrisers Hyderabad,Rising Pune Supergiants,DA Warner,SPD Smith,NV Ojha,MS Dhoni
1082634,497,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,DA Warner,MS Dhoni,NV Ojha
1082635,15,Delhi Daredevils,Mumbai Indians,Z Khan,RG Sharma,RR Pant,PA Patel
1082635,17,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082635,50,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
1082635,57,Mumbai Indians,Delhi Daredevils,RG Sharma,Z Khan,PA Patel,RR Pant
