Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
1082605,293,S Nadeem,8/12/1989,Right-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Kings XI Punjab,Z Khan,GJ Maxwell,RR Pant,WP Saha
1082605,296,VR Aaron,10/29/1989,Right-hand bat,Right-arm fast,India,Player,Kings XI Punjab,Delhi Daredevils,GJ Maxwell,Z Khan,WP Saha,RR Pant
1082605,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Captain,Kings XI Punjab,Delhi Daredevils,GJ Maxwell,Z Khan,WP Saha,RR Pant
1082605,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Delhi Daredevils,GJ Maxwell,Z Khan,WP Saha,RR Pant
1082605,339,KK Nair,12/6/1991,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Kings XI Punjab,Z Khan,GJ Maxwell,RR Pant,WP Saha
1082605,345,M Vohra,7/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Delhi Daredevils,GJ Maxwell,Z Khan,WP Saha,RR Pant
1082605,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Delhi Daredevils,Kings XI Punjab,Z Khan,GJ Maxwell,RR Pant,WP Saha
1082605,351,SV Samson,11/11/1994,Right-hand bat,NULL,India,Player,Delhi Daredevils,Kings XI Punjab,Z Khan,GJ Maxwell,RR Pant,WP Saha
1082605,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Delhi Daredevils,GJ Maxwell,Z Khan,WP Saha,RR Pant
1082605,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Delhi Daredevils,GJ Maxwell,Z Khan,WP Saha,RR Pant
1082605,372,CJ Anderson,12/13/1990,Left-hand bat,Left-arm medium-fast,New Zealand,Player,Delhi Daredevils,Kings XI Punjab,Z Khan,GJ Maxwell,RR Pant,WP Saha
1082605,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Delhi Daredevils,GJ Maxwell,Z Khan,WP Saha,RR Pant
1082605,393,SS Iyer,12/6/1994,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kings XI Punjab,Z Khan,GJ Maxwell,RR Pant,WP Saha
1082605,405,PJ Cummins,5/8/1993,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Kings XI Punjab,Z Khan,GJ Maxwell,RR Pant,WP Saha
1082605,420,RR Pant,10/4/1997,Left-hand bat,NULL,India,Keeper,Delhi Daredevils,Kings XI Punjab,Z Khan,GJ Maxwell,RR Pant,WP Saha
1082605,421,SW Billings,6/15/1991,Right-hand bat,NULL,England,Player,Delhi Daredevils,Kings XI Punjab,Z Khan,GJ Maxwell,RR Pant,WP Saha
1082605,422,KC Cariappa,4/13/1994,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Delhi Daredevils,GJ Maxwell,Z Khan,WP Saha,RR Pant
1082605,427,HM Amla,3/31/1983,Right-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Delhi Daredevils,GJ Maxwell,Z Khan,WP Saha,RR Pant
1082606,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082606,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082606,17,PA Patel,3/9/1985,Left-hand bat,NULL,India,Keeper,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Captain,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082606,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082606,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,88,KD Karthik,6/1/1985,Right-hand bat,NULL,India,Keeper,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082606,126,MM Patel,7/12/1983,Right-hand bat,Right-arm medium-fast,India,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082606,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082606,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,375,JJ Bumrah,12/6/1993,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,400,HH Pandya,10/11/1993,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,403,MJ McClenaghan,6/11/1986,Left-hand bat,Left-arm fast-medium,New Zealand,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,407,JC Buttler,9/8/1990,Right-hand bat,NULL,England,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,410,Ishan Kishan,7/18/1998,Left-hand bat,NULL,India,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082606,413,KH Pandya,3/24/1991,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,431,N Rana,12/27/1993,Left-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082606,471,AJ Tye,12/12/1986,Right-handed,Right-arm medium fast,Australia,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082606,477,Basil Thampi,9/11/1993,Right-hand bat, Right-arm fast-medium,India,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082606,481,JJ Roy,7/21/1990, Right-hand bat,NULL,England,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082607,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,Keeper,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082607,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,85,AM Rahane,6/6/1988,Right-hand bat,Right-arm medium,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082607,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082607,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,236,Mandeep Singh,12/18/1991,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,237,KM Jadhav,3/26/1985,Right-hand bat,Right-arm offbreak,India,Keeper,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,255,STR Binny,6/3/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,258,DT Christian,5/4/1983,Right-hand bat,Right-arm fast-medium,Australia,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082607,270,S Aravind,4/8/1984,Left-hand bat,Left-arm medium-fast,India,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,306,SPD Smith,6/2/1989,Right-hand bat,Legbreak googly,India,Captain,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082607,322,P Negi,1/6/1993,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,346,JD Unadkat,10/18/1991,Right-hand bat,Left-arm medium,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082607,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,386,Imran Tahir,3/27/1979,Right-hand bat,Legbreak googly,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082607,406,SN Thakur,10/16/1991,Right-hand bat,Right-arm medium,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082607,452,S Badree,3/9/1981,Right-hand bat,Legbreak,West Indies,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,461,AF Milne,4/13/1992,Right-hand bat,Right-arm fast,New Zealand,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082607,476,BA Stokes,6/4/1991,Left-hand bat,Right-arm fast-medium,England,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082607,488,RA Tripathi,3/2/1991, Right-hand bat,Right-arm medium,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082607,490,RD Chahar,8/4/1999,Right-hand bat,Legbreak googly,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082608,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Captain,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082608,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082608,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082608,96,MK Pandey,9/10/1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082608,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,191,AD Mathews,6/2/1987,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082608,308,SA Yadav,9/14/1990,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082608,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082608,339,KK Nair,12/6/1991,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,347,Mohammed Shami,9/3/1990,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,351,SV Samson,11/11/1994,Right-hand bat,NULL,India,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,371,NM Coulter-Nile,10/11/1987,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082608,393,SS Iyer,12/6/1994,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,405,PJ Cummins,5/8/1993,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,420,RR Pant,10/4/1997,Left-hand bat,NULL,India,Keeper,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,421,SW Billings,6/15/1991,Right-hand bat,NULL,England,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082608,462,Kuldeep Yadav,12/14/1994,Left-hand bat,Slow left-arm chinaman,India,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082608,478,C de Grandhomme,7/22/1986,Right-hand bat,Right-arm fast-medium,New Zealand,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082608,479,CR Woakes,3/2/1989, Right-hand bat,Right-arm fast-medium,England,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082609,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082609,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082609,62,WP Saha,10/24/1984,Right-hand bat,NULL,India,Keeper,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,84,I Sharma,9/2/1988,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082609,183,NV Ojha,7/20/1983,Right-hand bat,NULL,India,Keeper,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082609,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082609,216,EJG Morgan,9/10/1986,Left-hand bat,Right-arm medium,England,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082609,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Captain,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,345,M Vohra,7/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,368,S Kaul,5/19/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082609,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,394,DJ Hooda,4/19/1995,Right-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082609,422,KC Cariappa,4/13/1994,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,427,HM Amla,3/31/1983,Right-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082609,429,BB Sran,12/10/1992,Left-hand bat,Left-arm medium,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082609,485,Mohammad Nabi,1/1/1985, Right-hand bat,Right-arm offbreak,Afghanistan,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082609,489,Rashid Khan,11/20/1998,Right-hand bat,Legbreak googly,Afghanistan,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082610,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082610,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Captain,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082610,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082610,80,DS Kulkarni,12/10/1988,Right-hand bat,Right-arm medium,India,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082610,88,KD Karthik,6/1/1985,Right-hand bat,NULL,India,Keeper,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082610,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082610,162,CH Gayle,9/21/1979,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,236,Mandeep Singh,12/18/1991,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,237,KM Jadhav,3/26/1985,Right-hand bat,Right-arm offbreak,India,Keeper,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,254,AJ Finch,11/17/1986,Right-hand bat,Slow left-arm orthodox,Australia,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082610,255,STR Binny,6/3/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,270,S Aravind,4/8/1984,Left-hand bat,Left-arm medium-fast,India,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,322,P Negi,1/6/1993,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,410,Ishan Kishan,7/18/1998,Left-hand bat,NULL,India,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082610,417,TM Head,12/29/1993,Left-hand bat,Right-arm offbreak,Australia,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,432,S Kaushik,9/7/1995,Right-hand bat,Slow left-arm chinaman,India,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082610,461,AF Milne,4/13/1992,Right-hand bat,Right-arm fast,New Zealand,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082610,471,AJ Tye,12/12/1986,Right-handed,Right-arm medium fast,Australia,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082610,477,Basil Thampi,9/11/1993,Right-hand bat, Right-arm fast-medium,India,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082611,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Captain,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,183,NV Ojha,7/20/1983,Right-hand bat,NULL,India,Keeper,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,191,AD Mathews,6/2/1987,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,339,KK Nair,12/6/1991,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,351,SV Samson,11/11/1994,Right-hand bat,NULL,India,Player,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,368,S Kaul,5/19/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,393,SS Iyer,12/6/1994,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,394,DJ Hooda,4/19/1995,Right-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,396,KS Williamson,8/8/1990,Right-hand bat,Right-arm offbreak,New Zealand,Player,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,405,PJ Cummins,5/8/1993,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,420,RR Pant,10/4/1997,Left-hand bat,NULL,India,Keeper,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,421,SW Billings,6/15/1991,Right-hand bat,NULL,England,Player,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,425,J Yadav,1/22/1990,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,Z Khan,DA Warner,RR Pant,NV Ojha
1082611,486,Mohammed Siraj,3/13/1994,Right-hand bat, Right-arm medium-fast,India,Player,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082611,489,Rashid Khan,11/20/1998,Right-hand bat,Legbreak googly,Afghanistan,Player,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,Z Khan,NV Ojha,RR Pant
1082612,17,PA Patel,3/9/1985,Left-hand bat,NULL,India,Keeper,Mumbai Indians,Kings XI Punjab,RG Sharma,GJ Maxwell,PA Patel,WP Saha
